-5.429566667662478285e+05,5.866957755536062177e+05
4.908832958548065275e+06,-1.155713402930783341e+06
-1.860086806791530456e+06,-1.027653128315009549e+07
-1.157677213601170480e+07,4.737598532562045730e+05
-4.748364792681952938e+06,1.849816694713073084e+05
1.053541819822277687e+07,2.695029880275229458e+06
-1.104963448750358308e+06,-2.434438101828869258e+05
1.181220790538373636e+06,-1.105858692934416700e+06
-1.156883942042762786e+07,4.797278593993529794e+05
6.442104875028275419e+05,3.977740089864868205e+05
-1.051257327591157332e+07,8.595152402204353129e+05
-4.786064586715736426e+06,-2.301575331113363209e+05
-3.694702027777109295e+06,-2.614580000617444166e+05
-1.161768568893549219e+07,4.643498137133559212e+05
-1.147500754195673019e+07,4.929574616753781447e+05
-2.202043923189386260e+06,4.199022706470312551e+05
6.950769859287930652e+06,3.713556309194124769e+06
5.198932149054712802e+07,1.290420949028318515e+06
-1.048874194912152365e+07,3.053685355953250546e+05
8.075901204590950906e+07,-7.541420489151984453e+06
-9.771060595597023144e+06,3.878336778196446830e+05
-1.161124426401645504e+07,4.570899834980224841e+05
-5.393089799311010167e+06,8.106218390169144841e+05
-1.095563252571620047e+07,4.858022071273211041e+05
1.427522780070237443e+07,-2.752234244454198051e+06
6.895503223440730013e+06,-1.642621374965121038e+06
2.286977161302105989e+06,-4.689777819116484025e+05
7.375910060033276677e+05,-1.236093592117691180e+06
-1.161329912210371345e+07,4.651004078307210584e+05
-1.161076367626859248e+07,4.575891758555733250e+05
-1.159999552310253121e+07,4.632352499229750829e+05
-1.159905121827403083e+07,4.647475548943363829e+05
-1.148830225923611410e+07,4.486668612758324016e+05
-3.582136502154474612e+06,2.175816353562195727e+05
-1.156672669258102588e+07,4.783784206009374466e+05
-1.162261793955000304e+07,3.948052609638996073e+05
-4.593305790535827167e+06,-9.439255118275640416e+04
-3.426119795216975268e+06,-3.796825052549277316e+05
-2.349147449682746083e+06,-6.627209450568347238e+05
-4.209436690997313708e+06,-3.883820401315725030e+04
-1.158943255118026957e+07,4.755056467851735651e+05
-1.138085321002292819e+07,4.640055662580404314e+05
7.534985262065315619e+06,-1.388522829664683901e+06
-7.988011907202076167e+06,7.251390497689837357e+05
9.851263303925006092e+07,-4.554468510881124996e+06
-1.154233503616376594e+07,4.643072696461136220e+05
-1.160787304589281790e+07,4.595491282116930233e+05
-1.159077117736280896e+07,4.625807946138022235e+05
-1.157612551525551453e+07,4.670354598901026184e+05
-1.129937278924410790e+07,5.017625860504409065e+05
2.290251215532691404e+07,-2.413252682460898533e+06
-1.131497218766371161e+07,4.507760291483658366e+05
-3.427583389448781032e+06,1.116296032243706140e+05
-6.178514529645171948e+06,1.887314626018255076e+05
-4.150385253156713210e+06,1.213417051109279855e+05
-1.125751893202287704e+07,4.535306557899197796e+05
-2.650244601864269469e+06,1.982229474982944157e+04
-1.104925294164847583e+07,4.560703718800971401e+05
8.344982410309056286e+04,1.967959708064550650e+05
8.396228981225754833e+05,2.426009003549798508e+05
-5.777469944173378870e+06,-4.152076323794992641e+05
-1.135287894818272628e+07,4.534291317903496674e+05
-1.133232106731783226e+07,5.439439916611064691e+05
-1.160594656945550442e+07,4.628232429586550570e+05
-3.651024568756694905e+06,-1.675896181771789561e+05
-4.718829360662173480e+06,-1.848008213015770016e+05
-2.462117821005840320e+06,4.857309396770926542e+05
1.065665190750483125e+08,4.320236538311083801e+06
4.309829247152802348e+07,-1.692525266119914595e+06
-6.882238239676049910e+06,-2.000667281699611340e+05
-4.488353107824411243e+06,-1.334866314288168796e+05
-1.164379005845198222e+07,4.449360639852737659e+05
-4.179006860602668021e+06,-8.096148262083424197e+04
-8.548596458929438144e+06,1.006636946982629714e+06
-6.633785114698912948e+06,1.927158255125749929e+04
-4.462953129224122502e+06,2.128233679048452759e+05
7.082882219670061953e+06,-1.500174506420128280e+06
1.128142706924032047e+07,1.167984448334826622e+06
-1.122791352108043805e+07,4.485177347307216260e+05
-1.159293184584277682e+07,4.652303561049235286e+05
-6.330772952879008837e+06,-5.711363999412208068e+04
-1.119267001963489503e+07,4.564450758693557000e+05
-1.156248270320174284e+07,4.738330230536251911e+05
9.302736255608677864e+07,-2.436036944086247589e+06
-1.142837235827500932e+07,4.570084352651090012e+05
-9.589386934208579361e+06,1.977923459876279230e+05
-2.514301084582736716e+06,-6.213372351543710101e+05
-1.143097068059489690e+07,5.077882056425400078e+05
-1.332729035503671970e+06,5.667475006613635924e+05
-3.091780176521912217e+06,6.489221104383165220e+04
1.391996616186562751e+05,-7.630701632094406523e+05
-6.275287690533412620e+06,3.582768911516807857e+05
-1.080920709717657603e+07,4.912670055510888342e+05
-1.159889574119254015e+07,4.620848508190869470e+05
-4.420603673153175972e+06,9.897999892395671923e+05
-3.458945713698172010e+06,-1.868455680070876042e+04
2.597281942863865290e+06,-8.545578963770798873e+05
-1.151659100828305446e+07,4.627793670652393484e+05
-4.102306520323565230e+06,-2.209594423914457147e+05
-1.158243445012955740e+07,4.617945517177206930e+05
-1.160056618720919080e+07,4.626504918220658437e+05
-1.122654256453051418e+07,4.719326822098671691e+05
-1.164252763323282450e+07,4.512628279615648789e+05
-3.965703203988014720e+06,6.149693735156579642e+05
-7.114370612686734647e+06,7.224313678420393262e+04
5.165465731438685209e+07,2.387105439624593593e+06
-1.115929277449248545e+07,4.796345612484414014e+05
-1.136809245505165309e+07,4.759140968250315636e+05
-6.206952359534957446e+06,-1.424244934979704558e+05
-3.997772536649391986e+06,3.473617926781182759e+05
1.285442282947817352e+06,-7.351042436981289648e+05
-3.731813333308691625e+06,-1.484955636277915037e+05
-1.307655814062020509e+06,-1.477497194862823526e+05
-2.378978413487566169e+06,-2.220589517963658436e+05
-1.160419975726348534e+07,4.630611425136709586e+05
-1.133273134198937379e+07,5.264242038848985685e+05
-1.164307248089255765e+07,4.439838698436683626e+05
-1.156279321961522847e+07,4.756669086920511909e+05
-4.408682232012695633e+06,3.270934589211917482e+05
-1.151759206129039638e+07,4.953750157486226526e+05
-3.330986923282685224e+06,-7.888852093889324169e+04
-1.151792374358113296e+07,4.707885811321266810e+05
-1.154461380692082830e+07,4.633330036433927598e+05
1.897641015932397917e+07,-7.918971575236427598e+05
-6.021604837770238519e+06,-1.406368915360508254e+05
-2.923847745863785967e+06,3.616139360238880618e+05
-4.813428192077325657e+06,-2.570095261476612068e+05
-2.705082007122031413e+06,2.427767881323196052e+05
-1.161585952645559609e+07,4.630818666890422464e+05
-3.443216888157282956e+06,-4.992575393324603792e+05
-5.927456915169669315e+06,4.923242679998785025e+05
2.514533943953073770e+07,-8.490920527582027018e+06
-3.665176662821827456e+06,1.691822056330074265e+05
-1.124600853223864362e+07,4.912892552861460135e+05
-1.161417876142365672e+07,3.703375086300343391e+05
-4.536361643455356359e+06,-3.081387033368213451e+05
-1.139512971164715290e+07,-4.422243719302759564e+04
-1.149784330182433128e+07,8.739201717840168567e+04
-5.218817212449139915e+06,-1.308287587505885458e+05
1.373875359452329867e+05,-2.616251739425521228e+05
-1.150362331811045110e+07,4.849855585430494975e+05
-5.770316254715385847e+06,6.792647801226422889e+05
-4.977614918169652112e+06,1.635996376781493309e+05
2.923558053939764202e+07,4.020545389994379599e+06
1.151914320060504228e+07,1.558032203133730916e+06
-6.847068344118886162e+05,-2.967255664383757394e+05
-3.964249878265909851e+06,-2.614859905159318587e+05
1.742127141581540927e+07,-1.363569696257829200e+06
-9.820415697729171952e+05,-5.292958101578257047e+05
7.304700974714348093e+06,1.098571117179420777e+06
-1.159700937469071336e+07,4.603965990665336140e+05
-4.803073933555551805e+06,1.312646302172660216e+04
-5.673844138574477285e+06,1.120614052643267860e+04
-9.401932447680508718e+06,4.300880157160295057e+05
-2.776463344594410155e+06,-4.700361169080528198e+05
-1.161385457647156529e+07,4.576091851070591365e+05
-4.003781118596998043e+06,2.421260653190207086e+05
-4.269689046227519400e+06,-1.254075059211284388e+05
-3.427955431643604767e+06,1.501192566424178949e+05
-7.161084967800597660e+06,1.506000597979143204e+05
-9.987656546743066981e+06,2.339281288301334425e+05
-3.933787376619713381e+06,2.102950712603149586e+05
-7.017106250856958330e+06,-1.277474293367336650e+05
-2.504329822585157119e+06,-3.127668911945520085e+05
-6.334122989837795496e+06,-1.896705461314620916e+05
8.202976508174842596e+07,1.051267931761863269e+07
-6.342673541706176475e+06,-2.378894263969380700e+05
5.691821113008183893e+05,5.495811916389025282e+05
-3.998977630182033870e+06,-8.322778878628027087e+03
-6.304485520890839398e+06,-1.121140160632896150e+05
1.960921816261403437e+05,4.140996403279444785e+05
-6.240234838458844461e+05,-4.449622758386279456e+05
-1.161252355204823427e+07,4.682526874701867346e+05
-1.037540946738736331e+07,7.324887190923029557e+05
-1.160715575960437022e+07,4.675875714423705358e+05
-1.051360939556234889e+07,3.369486869347300963e+05
5.588995719618015736e+07,-4.183702407583684195e+06
-4.756419169218411669e+06,3.366158855979769723e+05
-1.127955596050072694e+06,-4.308715707961339504e+05
-9.454558262892523780e+06,1.930666136785205163e+05
-1.158978789786689728e+07,4.750030616301571717e+05
-3.845327957061914261e+06,5.551480171412616037e+05
-1.149086963267645985e+07,4.441831743110490497e+05
-5.529732226660932414e+06,1.719085288240299560e+05
-4.598609821718276478e+06,-3.047590991095631616e+05
-1.158494752714778297e+07,4.733713802473963588e+05
-1.160169798943749256e+07,4.645988151680878946e+05
-8.789335421209631488e+06,4.591625983229287085e+05
-3.745113846509478055e+06,-5.960775833298466023e+04
-2.361091014878804330e+06,-1.763734537477976410e+05
-7.829008268643174320e+06,2.722358145371208666e+05
1.282091909354667515e+08,-1.247037469155187346e+07
-2.698191727364354301e+06,1.018776160043651704e+06
-1.160569357105988450e+07,4.672574739576706779e+05
-9.183928567921154201e+06,8.230041251567087602e+05
-4.155981520798081998e+06,-1.796361188528955390e+05
-1.160045834321624227e+07,4.633087079546513269e+05
-2.815390726965884460e+04,-3.657613233533414896e+05
-1.160652738581001014e+07,4.604004689619602868e+05
-4.917412092410039157e+06,-1.224068752730959677e+05
4.107736631509063300e+06,2.451335420920141041e+06
-1.118120766628433950e+07,4.724802525241645053e+05
8.905107574152838439e+06,6.835462676568604365e+04
5.119651225695204735e+07,-1.773145786242191680e+06
-2.926205257092830725e+06,3.352998952947864891e+05
-2.179396890113316011e+06,2.508112846387487371e+05
1.079890537415098548e+08,1.153281100547705777e+07
-2.325089716141673271e+06,-3.589788109461987042e+05
-1.104105044420517236e+07,4.513296619812718127e+05
-1.138078224065776169e+07,4.658411129255580599e+05
1.324579875183353201e+06,-7.908982432170551037e+05
-1.129817684000039473e+07,5.144742487410395988e+05
-1.125999360281326063e+07,4.324067733380036661e+05
6.117886775851673447e+06,-1.152387934971569804e+06
3.256890064953147434e+06,-7.552522942810255336e+05
2.661474580487416824e+05,-5.014321765606696717e+05
-5.603069610918390565e+06,-6.842013254095114826e+04
-1.142820925053082779e+07,4.956888329656890710e+05
-1.123704864332935028e+07,5.980958121863971464e+05
-1.152792474345755205e+07,4.921027186727396329e+05
2.009151116124349460e+07,-2.278063335043232422e+06
-1.164048359425720386e+07,4.503699445552208344e+05
-5.372290141534998082e+06,4.568047158809379325e+05
-4.534259655741254799e+06,-1.510495655330595910e+05
-1.159410911165293492e+07,4.587939807629159768e+05
8.256124383057396114e+07,4.123918769136090763e+06
-1.158644491017775238e+07,4.681623162090183469e+05
-6.842322745615059510e+06,7.874035478909650119e+05
-1.112336495655742101e+07,3.871996904409432318e+05
1.787091666944925487e+07,1.212413210848733783e+06
-3.275875407447163016e+05,6.969751996612565126e+05
1.357209364940925501e+06,7.082598744515303988e+05
-1.125239439854763262e+07,4.597674026630339795e+05
-8.902839633585194126e+06,4.027537623232645565e+05
-1.042300646423120238e+07,4.073713022225335590e+05
-3.348646046379432082e+06,-4.528808252610238269e+05
-1.154514401712017506e+07,4.709331722359586274e+05
6.882146474407831207e+06,-8.810089413936224300e+05
-3.727542277864313684e+06,-4.828553267267411866e+04
-1.161187825025993027e+07,4.616210234135768842e+05
-9.981818848454747349e+06,3.814551563952484285e+05
8.619907039643857628e+06,2.984602634404946119e+06
1.558583408875019848e+07,-2.410719691585300025e+06
-9.796892054148470983e+06,3.368780112956890953e+05
-1.162813912246683799e+07,4.553951827934424509e+05
-6.225318386658801697e+06,1.791974416441498906e+05
-2.093973911982126767e+06,7.638513870290384511e+04
-1.161396808843717910e+07,4.583878768439830747e+05
-3.501025409976895433e+06,8.854505370698751358e+04
-1.142994087219844945e+07,4.420412489451671718e+05
-4.565440747834043577e+06,-1.464796393989708740e+05
-4.473764261769478209e+06,-3.980245673943366273e+04
-9.021967510510919383e+05,-4.129432957773209200e+05
7.882078811648564413e+06,-1.128842402366226073e+06
-1.129562371424189210e+07,4.507709242055053473e+05
